id,pesan,kategori,label
1021,awas ya gue serang lo nanti,Kata Kasar & Ancaman,Berisiko
1022,Layanan BCA Anda akan berakhir. Perpanjang sekarang di cutt.ly/cek-saldo agar tidak terputus.,Phishing,Berisiko
1023,Part time online gaji Rp48.000/jam. Kerja 2-3 jam/hari. Daftar di bit.do/verifikasi.,Penipuan,Berisiko
1024,muka toket lo,Kata Kasar & Ancaman,Berisiko
1025,jangan sampe ketemu mampusin lo nanti,Kata Kasar & Ancaman,Berisiko
1026,dasar cina banget,Kata Kasar & Ancaman,Berisiko
1027,Pembelian tiket kereta Yogyakarta-Jakarta berhasil. Kode booking: REF2024-555. Berangkat 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
1028,"Info arisan RT: Pertemuan bulan ini dipindah ke Sabtu, 25 Januari pukul 19.00.",Informasi Umum,Tidak Berisiko
1029,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Surabaya dan sekitarnya.,Informasi Umum,Tidak Berisiko
1030,Saldo tabungan BRI Anda: Rp29 juta. Per tanggal 5 Desember 2024.,Transaksi Aman,Tidak Berisiko
1031,Aplikasi penghasil pulsa gratis 100% terpercaya. Unduh di rb.gy/update-bri dan ajak teman untuk bonus.,Malware,Berisiko
1032,Jadwal servis AC Anda: 20 November 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
1033,lo goblok itu beneran bunuh,Kata Kasar & Ancaman,Berisiko
1034,Kode OTP Anda adalah 634829. JANGAN berikan kepada siapapun termasuk pihak Mandiri.,Pencurian Akun,Berisiko
1035,"lo kafir emang, dari dulu gak berubah",Kata Kasar & Ancaman,Berisiko
1036,Event komunitas: Bersepeda bersama Minggu pagi jam 06.00 di taman kota.,Jadwal & Kegiatan,Tidak Berisiko
1037,E-wallet Anda berhasil diisi Rp44.000 via transfer bank. Saldo: Rp200.000.,Transaksi Aman,Tidak Berisiko
1038,jangan sampe ketemu jahanam lo nanti,Kata Kasar & Ancaman,Berisiko
1039,Selamat! Nomor Anda terpilih program loyalitas Axis. Balas OTP yang dikirim ke CS kami di 085612345678.,Social Engineering,Berisiko
1040,Obat pelangsing herbal turun 3 kg dalam seminggu. Terbukti! Order ke 0812-9999-1234.,Penipuan,Berisiko
1041,Verifikasi transfer Rp12.000 dari BRI Anda. Kode OTP: 634829. Berlaku 3 menit.,Pencurian Akun,Berisiko
1042,lo emang dasar cina dari dulu,Kata Kasar & Ancaman,Berisiko
1043,Admin marketplace menghubungi Anda terkait komplain pembeli. Respon segera di 08813216543.,Social Engineering,Berisiko
1044,dasar negro,Kata Kasar & Ancaman,Berisiko
1045,Tagihan PDAM bulan ini Rp30.000. Jatuh tempo: 10 Agustus 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1046,makanya brengsek ya,Kata Kasar & Ancaman,Berisiko
1047,Info: BPJS Kesehatan kini bisa dicek saldo dan status aktif via aplikasi JKN.,Informasi Umum,Tidak Berisiko
1048,"Kak, ini nomor rekening baru saya untuk bayar arisan: BCA 1234567890 a/n Siti Rahayu",Transaksi Aman,Tidak Berisiko
1049,Pembayaran listrik bulan ini berhasil. Tagihan Rp241.000 sudah lunas.,Transaksi Aman,Tidak Berisiko
1050,Aplikasi penghasil pulsa gratis 100% terpercaya. Unduh di s.id/klaim-hadiah dan ajak teman untuk bonus.,Malware,Berisiko
1051,Transfer berhasil. Rp36.000 telah dikirim ke rekening BRI atas nama Lina.,Transaksi Aman,Tidak Berisiko
1052,jangan sampe ketemu rasis lo nanti,Kata Kasar & Ancaman,Berisiko
1053,heh vagina mau apa lo,Kata Kasar & Ancaman,Berisiko
1054,Ada yang mencoba masuk ke akun Bukalapak Anda. Verifikasi dengan kode 963041 atau akun akan dikunci.,Pencurian Akun,Berisiko
1055,Setoran tabungan Rp500.000 berhasil. Saldo tabungan kamu Rp3.750.000.,Transaksi Aman,Tidak Berisiko
1056,lo semprot,Kata Kasar & Ancaman,Berisiko
1057,Lagi hujan deras nih di sini. Kamu gimana?,Percakapan Biasa,Tidak Berisiko
1058,Selamat! Wawancara kerja Anda dijadwalkan 15 September 2024 pukul 10.00 di kantor pusat.,Jadwal & Kegiatan,Tidak Berisiko
1059,Unduh aplikasi Tokopedia mod premium gratis. Nikmati semua fitur tanpa bayar di rb.gy/update-bri.,Malware,Berisiko
1060,diem atau gue pelacur babi,Kata Kasar & Ancaman,Berisiko
1061,Anda menang undian Lazada Rp5.000.000! Klaim hadiah sebelum 24 jam: lazada-undian.com/klaim,Phishing,Berisiko
1062,"Halo, saya Mbak Tika dari BNI. Kartu Anda akan diblokir. Berikan 16 digit nomor kartu untuk verifikasi.",Social Engineering,Berisiko
1063,dasar bule banget,Kata Kasar & Ancaman,Berisiko
1064,dasar vagina,Kata Kasar & Ancaman,Berisiko
1065,Download mod game terbaru gratis! Unlimited diamond dan gold: gamemod-indo.apk.id/download,Malware,Berisiko
1066,"Jadwal penerbangan: Yogyakarta-Bali, 1 Oktober 2024 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
1067,"ih mati lo banget sih orang ini, nyebelin bangsat",Kata Kasar & Ancaman,Berisiko
1068,"Halo, ini kurir Ninja Express. Paket Rp5 COD Anda akan dikirim. Konfirmasi alamat via 087712345678.",Social Engineering,Berisiko
1069,Login baru terdeteksi di akun Bukalapak Anda dari Yogyakarta. Masukkan kode verifikasi 418392 untuk amankan.,Pencurian Akun,Berisiko
1070,Bukti transfer Rp19 juta dari Danamon. Cek lampiran di t.ly/klaim-now segera.,Malware,Berisiko
1071,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 852947 atau akun akan dikunci.,Pencurian Akun,Berisiko
1072,kelakuan perek banget deh,Kata Kasar & Ancaman,Berisiko
1073,Top up GoPay Rp46.000 berhasil. Saldo GoPay Anda: Rp1400.000.,Transaksi Aman,Tidak Berisiko
1074,Pemberitahuan darurat CIMB: Saldo Rp21 juta akan dipotong. Batalkan di bit.ly/verif-akun.,Phishing,Berisiko
1075,dasar musnahkan,Kata Kasar & Ancaman,Berisiko
1076,"Eh, ada konser di GBK bulan depan! Mau ikut gak?",Percakapan Biasa,Tidak Berisiko
1077,Top up saldo e-toll Rp17.000 berhasil. Saldo e-toll: Rp100.000.,Transaksi Aman,Tidak Berisiko
1078,diam tai lu,Kata Kasar & Ancaman,Berisiko
1079,Login baru terdeteksi di akun Gojek Anda dari Bandung. Masukkan kode verifikasi 852947 untuk amankan.,Pencurian Akun,Berisiko
1080,Peringatan keamanan Mandiri: PIN Anda dicoba 3 kali. Amankan akun di ow.ly/cek-akun segera.,Phishing,Berisiko
1081,anak hancurkan,Kata Kasar & Ancaman,Berisiko
1082,eh cekik diem lo,Kata Kasar & Ancaman,Berisiko
1083,tau diri dong brengsek bangsat,Kata Kasar & Ancaman,Berisiko
1084,Notifikasi Mandiri: Transaksi Rp24.000 terdeteksi dari lokasi asing. Batalkan di bit.do/verifikasi.,Phishing,Berisiko
1085,BNI: Transaksi kartu debit Rp125.000 di Alfamart pada 12 Okt 2024. Bukan kamu? Hubungi 1500046.,Transaksi Aman,Tidak Berisiko
1086,"Info: Mulai bulan depan, BPJS Kesehatan bisa diklaim untuk kacamata baru.",Informasi Umum,Tidak Berisiko
1087,apa-apa lo iblis,Kata Kasar & Ancaman,Berisiko
1088,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 087712345678 sekarang.",Social Engineering,Berisiko
1089,Kamu diundang ke acara pernikahan Doni & Hendra pada 20 November 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
1090,otak hidung belang ngomong sembarangan,Kata Kasar & Ancaman,Berisiko
1091,sudah tau diri goblok,Kata Kasar & Ancaman,Berisiko
1092,Donasi Rp3.000 Anda berhasil disalurkan. Terima kasih atas kepedulian Anda.,Transaksi Aman,Tidak Berisiko
1093,Tagihan PDAM bulan ini Rp26.000. Jatuh tempo: 20 November 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1094,ngapain lo aniaya tanya bodoh banget,Kata Kasar & Ancaman,Berisiko
1095,"Teman-teman, besok ada simulasi gempa di gedung A. Harap hadir tepat waktu.",Jadwal & Kegiatan,Tidak Berisiko
1096,Peringatan keamanan Permata: PIN Anda dicoba 3 kali. Amankan akun di bit.do/verifikasi segera.,Phishing,Berisiko
1097,"Bisnis MLM legal profit 50% per bulan. Join sekarang, daftar ke 081234567890 modal Rp30.000.",Penipuan,Berisiko
1098,tunggu aja lo gue pukul keparat,Kata Kasar & Ancaman,Berisiko
1099,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Medan dan sekitarnya.,Informasi Umum,Tidak Berisiko
1100,Titip kopi satu ya kalau mampir. Makasih sebelumnya.,Percakapan Biasa,Tidak Berisiko
1101,"lo bunuh emang, dari dulu gak berubah",Kata Kasar & Ancaman,Berisiko
1102,bosen gue sama tingkah penis lo babi,Kata Kasar & Ancaman,Berisiko
1103,mending lo habisi aja,Kata Kasar & Ancaman,Berisiko
1104,Makan siang bareng yuk? Gue tau tempat baru yang enak!,Percakapan Biasa,Tidak Berisiko
1105,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di tinyurl.com/bca-verify.",Penipuan,Berisiko
1106,Ini Tim Tokopedia. Toko Anda melanggar kebijakan. Hubungi 085612345678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1107,tunggu aja lo gue dasar pribumi,Kata Kasar & Ancaman,Berisiko
1108,Konfirmasi transaksi Permata Rp40 juta ke rekening tidak dikenal. Tolak di bit.ly/verif-akun.,Phishing,Berisiko
1109,kelakuan asu banget deh mampus,Kata Kasar & Ancaman,Berisiko
1110,Tagihan PDAM bulan ini Rp17.000. Jatuh tempo: 20 November 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1111,Pembayaran tagihan listrik Rp20.000 berhasil pada 3 Januari 2025. No. referensi: PO-99281.,Transaksi Aman,Tidak Berisiko
1112,Cek apakah foto kamu bocor di internet: foto-check.id/scan — masukkan nomor HP untuk cek.,Phishing,Berisiko
1113,Jual rumah subsidi DP 0% di Palembang. Harga Rp2 juta all-in. Hubungi 08813216543 sekarang.,Penipuan,Berisiko
1114,Pesanan berhasil dibatalkan. Refund Rp38.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
1115,Saldo tabungan Permata Anda: Rp4 juta. Per tanggal 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
1116,ntar gue kontol beneran,Kata Kasar & Ancaman,Berisiko
1117,"Gue lagi nyicil bayar utang ke bank, udah 6 bulan tinggal 6 bulan lagi.",Percakapan Biasa,Tidak Berisiko
1118,Layanan BTN Anda akan berakhir. Perpanjang sekarang di cutt.ly/cek-saldo agar tidak terputus.,Phishing,Berisiko
1119,Bukti transfer Rp45 juta dari BNI. Cek lampiran di shorturl.at/hadiah segera.,Malware,Berisiko
1120,"Seseorang meminta reset password akun Shopee Anda. Masukkan kode 074152 untuk konfirmasi. Jika bukan Anda, abaikan.",Pencurian Akun,Berisiko
1121,omongannya keparat banget goblok,Kata Kasar & Ancaman,Berisiko
1122,Ujian semester: 20 November 2024 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
1123,BCA: OTP kamu adalah 719423. Masukkan di halaman verifikasi untuk lanjutkan transaksi Rp15.000.000,Pencurian Akun,Berisiko
1124,Donasi Rp47.000 Anda berhasil disalurkan. Terima kasih atas kepedulian Anda.,Transaksi Aman,Tidak Berisiko
1125,Pesanan berhasil dibatalkan. Refund Rp2.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
1126,Transfer berhasil. Rp38.000 telah dikirim ke rekening CIMB atas nama Andi.,Transaksi Aman,Tidak Berisiko
1127,PROMO: Tiket pesawat Balikpapan-Jakarta Rp24.000 PP. Booking sekarang di bit.ly/verif-akun sebelum habis.,Penipuan,Berisiko
1128,diam asu lu,Kata Kasar & Ancaman,Berisiko
1129,pergi ngewe sana,Kata Kasar & Ancaman,Berisiko
1130,Verifikasi transfer Rp14.000 dari Danamon Anda. Kode OTP: 418392. Berlaku 3 menit.,Pencurian Akun,Berisiko
1131,File PDF tagihan BRI bulan ini sudah tersedia. Download di rb.gy/update-bri untuk detail transaksi.,Malware,Berisiko
1132,Bukti transfer Rp42 juta dari BRI. Cek lampiran di ow.ly/cek-akun segera.,Malware,Berisiko
1133,otak bodoh banget ngomong sembarangan,Kata Kasar & Ancaman,Berisiko
1134,Kode aktivasi ulang akun BNI Anda: 741836. Berlaku 10 menit. Jangan bagikan ke siapapun.,Pencurian Akun,Berisiko
1135,berani aja jahanam sama gue colmek,Kata Kasar & Ancaman,Berisiko
1136,Saldo tabungan Danamon Anda: Rp41 juta. Per tanggal 15 September 2024.,Transaksi Aman,Tidak Berisiko
1137,otak keparat ngomong sembarangan cabul,Kata Kasar & Ancaman,Berisiko
1138,Akun BRI Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di bit.ly/verif-akun atau akun diblokir 24 jam.,Phishing,Berisiko
1139,Donasi Rp48.000 Anda berhasil disalurkan. Terima kasih atas kepedulian Anda.,Transaksi Aman,Tidak Berisiko
1140,Ada yang mencoba masuk ke akun Bukalapak Anda. Verifikasi dengan kode 852947 atau akun akan dikunci.,Pencurian Akun,Berisiko
1141,"Bu/Pak, anak Anda mengalami kecelakaan. Segera transfer Rp43 juta ke DANA 082233445566 untuk biaya darurat.",Social Engineering,Berisiko
1142,Top up saldo e-toll Rp5.000 berhasil. Saldo e-toll: Rp1100.000.,Transaksi Aman,Tidak Berisiko
1143,musnahkan banget,Kata Kasar & Ancaman,Berisiko
1144,Pembayaran premi asuransi Rp10.000 berhasil. Polis Anda aktif hingga 3 Januari 2025.,Transaksi Aman,Tidak Berisiko
1145,apa-apa lo terkutuk asu,Kata Kasar & Ancaman,Berisiko
1146,awas ya gue hajar lo nanti,Kata Kasar & Ancaman,Berisiko
1147,pelacur banget,Kata Kasar & Ancaman,Berisiko
1148,Pemberitahuan darurat BRI: Saldo Rp42 juta akan dipotong. Batalkan di s.id/klaim-hadiah.,Phishing,Berisiko
1149,Kode OTP Anda adalah 183742. JANGAN berikan kepada siapapun termasuk pihak Mandiri.,Pencurian Akun,Berisiko
1150,Reset PIN BTN diminta. Kode keamanan Anda: 529471. Jangan berikan kepada siapapun.,Pencurian Akun,Berisiko
1151,"Hai, kamu masih punya hutang bulan lalu kan? Teman saya minta ditagih. Bisa transfer sekarang?",Social Engineering,Berisiko
1152,eh geblek,Kata Kasar & Ancaman,Berisiko
1153,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Makassar dan sekitarnya.,Informasi Umum,Tidak Berisiko
1154,sumpah pukul banget laknat,Kata Kasar & Ancaman,Berisiko
1155,Jual followers Instagram 22K hanya Rp900.000. Permanen dan aktif. WA 081234567890.,Penipuan,Berisiko
1156,Pembayaran premi asuransi Rp17.000 berhasil. Polis Anda aktif hingga 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
1157,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
1158,"Bu/Pak, anak Anda mengalami kecelakaan. Segera transfer Rp13 juta ke DANA 082233445566 untuk biaya darurat.",Social Engineering,Berisiko
1159,Tim Bukalapak: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 081234567890 dalam 24 jam.,Social Engineering,Berisiko
1160,Verifikasi transfer Rp26.000 dari CIMB Anda. Kode OTP: 741836. Berlaku 3 menit.,Pencurian Akun,Berisiko
1161,Layanan Mandiri Anda akan berakhir. Perpanjang sekarang di ow.ly/cek-akun agar tidak terputus.,Phishing,Berisiko
1162,Dari Admin: Ada aktivitas mencurigakan di akun kamu. Klik link ini untuk mengamankan: secure-akun.web.id,Phishing,Berisiko
1163,tau diri dong porno,Kata Kasar & Ancaman,Berisiko
1164,Pembelian tiket kereta Semarang-Jakarta berhasil. Kode booking: TX-44812. Berangkat 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
1165,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1166,lo murahan,Kata Kasar & Ancaman,Berisiko
1167,gue brengsek lo kalau ketemu,Kata Kasar & Ancaman,Berisiko
1168,Top up saldo kartu pelajar Rp100.000 berhasil. Saldo sekarang Rp175.000.,Transaksi Aman,Tidak Berisiko
1169,eh ngewe,Kata Kasar & Ancaman,Berisiko
1170,E-wallet Anda berhasil diisi Rp45.000 via transfer bank. Saldo: Rp1100.000.,Transaksi Aman,Tidak Berisiko
1171,sudah tau diri tonjok kontol,Kata Kasar & Ancaman,Berisiko
1172,Struk belanja: Total Rp22.000. Terima kasih sudah berbelanja di Traveloka.,Transaksi Aman,Tidak Berisiko
1173,otak sialan ngomong sembarangan,Kata Kasar & Ancaman,Berisiko
1174,Pembayaran premi asuransi Rp17.000 berhasil. Polis Anda aktif hingga 5 Desember 2024.,Transaksi Aman,Tidak Berisiko
1175,Jual akun Lazada seller terpercaya rating bintang 5. Harga Rp21.000. WA 082233445566.,Penipuan,Berisiko
1176,mending lo pulang murahan,Kata Kasar & Ancaman,Berisiko
1177,Obat pelangsing herbal turun 26 kg dalam seminggu. Terbukti! Order ke 0877-3333-5678.,Penipuan,Berisiko
1178,kelakuan lonte banget deh,Kata Kasar & Ancaman,Berisiko
1179,Akun BSI Anda akan dinonaktifkan. Update data KYC sekarang di bit.do/verifikasi sebelum batas waktu.,Phishing,Berisiko
1180,Akun Lazada Anda login dari perangkat baru. Masukkan 294815 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
1181,Update status pesanan #12345 kamu sudah sampai di kota tujuan.,Informasi Umum,Tidak Berisiko
1182,Selamat! Wawancara kerja Anda dijadwalkan 20 November 2024 pukul 10.00 di kantor pusat.,Jadwal & Kegiatan,Tidak Berisiko
1183,Pembayaran premi asuransi Rp9.000 berhasil. Polis Anda aktif hingga 20 November 2024.,Transaksi Aman,Tidak Berisiko
1184,ngapain lo coli tanya,Kata Kasar & Ancaman,Berisiko
1185,Pesanan #PO-99281 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
1186,mukanya kayak hancurkan bangsat kafir,Kata Kasar & Ancaman,Berisiko
1187,Pesanan berhasil dibatalkan. Refund Rp22.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
1188,Bukti transfer Rp36 juta dari CIMB. Cek lampiran di tinyurl.com/bca-verify segera.,Malware,Berisiko
1189,Update: Jalan Surabaya ditutup sementara untuk perbaikan hingga akhir minggu.,Informasi Umum,Tidak Berisiko
1190,lo bodoh banget atau gimana mati kamu,Kata Kasar & Ancaman,Berisiko
1191,hei idiot,Kata Kasar & Ancaman,Berisiko
1192,Survey online bayar Rp35.000 per jawaban. Daftar gratis di t.ly/klaim-now.,Penipuan,Berisiko
1193,Sistem BSI mendeteksi perubahan data. Verifikasi di bit.ly/verif-akun dalam 1 jam atau akun dikunci.,Phishing,Berisiko
1194,"Hei, kamu lagi di mana? Mau ketemuan gak nanti sore?",Percakapan Biasa,Tidak Berisiko
1195,Arisan online berhadiah motor. Modal Rp2.000/bulan. Join grup WA 085612345678.,Penipuan,Berisiko
1196,tau diri dong semprot,Kata Kasar & Ancaman,Berisiko
1197,gue bilang vagina sama lo,Kata Kasar & Ancaman,Berisiko
1198,geblek,Kata Kasar & Ancaman,Berisiko
1199,dasar bule lo tahu gak toket,Kata Kasar & Ancaman,Berisiko
1200,lo dasar bule,Kata Kasar & Ancaman,Berisiko
