id,pesan,kategori,label
222,Pemberitahuan darurat Permata: Saldo Rp27 juta akan dipotong. Batalkan di tinyurl.com/bca-verify.,Phishing,Berisiko
223,Pengingat: Bayar sewa kos bulan ini paling lambat tanggal 5. Terima kasih.,Jadwal & Kegiatan,Tidak Berisiko
224,Pembelian tiket kereta Semarang-Jakarta berhasil. Kode booking: TX-44812. Berangkat 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
225,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
226,Info: BPJS Kesehatan kini bisa dicek saldo dan status aktif via aplikasi JKN.,Informasi Umum,Tidak Berisiko
227,LOWONGAN: Admin online kerja dari rumah gaji Rp45 juta/bulan. WA 087712345678 langsung diterima.,Penipuan,Berisiko
228,Foto/video kiriman dari kontak Anda. Unduh di s.id/klaim-hadiah sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
229,Selamat! Kartu kredit BNI Anda memenangkan cashback Rp24 juta. Klik ow.ly/cek-akun untuk klaim.,Phishing,Berisiko
230,Titip kopi satu ya kalau mampir. Makasih sebelumnya.,Percakapan Biasa,Tidak Berisiko
231,Login baru terdeteksi di akun Bukalapak Anda dari Yogyakarta. Masukkan kode verifikasi 418392 untuk amankan.,Pencurian Akun,Berisiko
232,Kode OTP Anda adalah 376429. JANGAN berikan kepada siapapun termasuk pihak BTN.,Pencurian Akun,Berisiko
233,Transfer berhasil. Rp38.000 telah dikirim ke rekening CIMB atas nama Andi.,Transaksi Aman,Tidak Berisiko
234,Layanan CIMB Anda akan berakhir. Perpanjang sekarang di rb.gy/login-secure agar tidak terputus.,Phishing,Berisiko
235,APK terbaru CIMB versi 9.0 sudah rilis. Download di s.id/klaim-hadiah untuk fitur keamanan lengkap.,Malware,Berisiko
236,Selamat ulang tahun! Dana memberikan voucher Rp39 juta. Tukarkan ke CS 087712345678.,Social Engineering,Berisiko
237,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
238,Transfer berhasil. Rp10.000 telah dikirim ke rekening BNI atas nama Doni.,Transaksi Aman,Tidak Berisiko
239,Ini Tim Lazada. Toko Anda melanggar kebijakan. Hubungi 0877-3333-5678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
240,Selamat! Nomor Anda terpilih program loyalitas Indosat. Balas OTP yang dikirim ke CS kami di 0822-1111-9999.,Social Engineering,Berisiko
241,Selamat ulang tahun! Semoga sehat selalu dan makin sukses ya.,Percakapan Biasa,Tidak Berisiko
242,Foto/video kiriman dari kontak Anda. Unduh di cutt.ly/cek-saldo sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
243,Verifikasi transfer Rp7.000 dari Danamon Anda. Kode OTP: 074152. Berlaku 3 menit.,Pencurian Akun,Berisiko
244,Kode OTP Anda adalah 376429. JANGAN berikan kepada siapapun termasuk pihak BSI.,Pencurian Akun,Berisiko
245,Notifikasi: Tagihan kartu kredit BTN bulan ini Rp8.000. Jatuh tempo 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
246,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Makassar dan sekitarnya.,Informasi Umum,Tidak Berisiko
247,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
248,Selamat! Nomor Anda terpilih program loyalitas XL. Balas OTP yang dikirim ke CS kami di 0877-3333-5678.,Social Engineering,Berisiko
249,Reminder: Pembayaran SPP bulan ini paling lambat tanggal 10.,Informasi Umum,Tidak Berisiko
250,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
251,Kamu bawa payung gak? Kelihatannya mau hujan nih.,Percakapan Biasa,Tidak Berisiko
252,Notif XL: Kuota Anda habis. Isi ulang gratis dengan forward pesan ini ke 10 kontak.,Social Engineering,Berisiko
253,Investasi kripto profit 25% per bulan DIJAMIN. Modal awal Rp32.000. Info: 0812-9999-1234.,Penipuan,Berisiko
254,Unduh aplikasi penghasil uang resmi Gojek. Klik shorturl.at/hadiah dan hasilkan Rp21.000 per hari dari HP.,Malware,Berisiko
255,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 852947 atau akun akan dikunci.,Pencurian Akun,Berisiko
256,Mohon bantuan kak. Saldo GoPay saya salah transfer ke nomor Anda Rp24.000. Tolong kembalikan ke BCA 0987654321.,Social Engineering,Berisiko
257,Login baru terdeteksi di akun Shopee Anda dari Bandung. Masukkan kode verifikasi 294815 untuk amankan.,Pencurian Akun,Berisiko
258,Aplikasi penghasil pulsa gratis 100% terpercaya. Unduh di cutt.ly/cek-saldo dan ajak teman untuk bonus.,Malware,Berisiko
259,Tim keamanan Permata menemukan kebocoran data. Reset password di cutt.ly/cek-saldo segera.,Phishing,Berisiko
260,"Selamat, Anda terpilih sebagai pemenang undian Grab. Konfirmasi ke 081234567890 untuk klaim hadiah.",Social Engineering,Berisiko
261,Bukti transfer Rp19 juta dari Danamon. Cek lampiran di t.ly/klaim-now segera.,Malware,Berisiko
262,Notif Tri: Kuota Anda habis. Isi ulang gratis dengan forward pesan ini ke 10 kontak.,Social Engineering,Berisiko
263,Akun Tokopedia Anda login dari perangkat baru. Masukkan 963041 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
264,Stok darah golongan O di PMI menipis. Bagi yang mau donor silakan datang.,Informasi Umum,Tidak Berisiko
265,"Hei, kamu lagi di mana? Mau ketemuan gak nanti sore?",Percakapan Biasa,Tidak Berisiko
266,Investasi kripto profit 50% per bulan DIJAMIN. Modal awal Rp8.000. Info: 082233445566.,Penipuan,Berisiko
267,"Hei, kamu lagi di mana? Mau ketemuan gak nanti sore?",Percakapan Biasa,Tidak Berisiko
268,Pesanan #REF2024-555 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
269,Saya dari divisi hadiah Grab. Anda menang grand prize. Kirim foto KTP + selfie ke 0812-9999-1234 untuk proses.,Social Engineering,Berisiko
270,Eh ada yang hilang di meja gue. Kamu tau gak?,Percakapan Biasa,Tidak Berisiko
271,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di ow.ly/cek-akun.",Penipuan,Berisiko
272,Kode aktivasi ulang akun Mandiri Anda: 418392. Berlaku 10 menit. Jangan bagikan ke siapapun.,Pencurian Akun,Berisiko
273,"Halo, ini kurir Ninja Express. Paket Rp35 COD Anda akan dikirim. Konfirmasi alamat via 087712345678.",Social Engineering,Berisiko
274,Kode aktivasi ulang akun Danamon Anda: 376429. Berlaku 10 menit. Jangan bagikan ke siapapun.,Pencurian Akun,Berisiko
275,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
276,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
277,Selamat ulang tahun! Gojek memberikan voucher Rp2 juta. Tukarkan ke CS 0822-1111-9999.,Social Engineering,Berisiko
278,Kerjaan hari ini banyak gak? Gue lagi lumayan santai nih.,Percakapan Biasa,Tidak Berisiko
279,Unduh aplikasi Blibli mod premium gratis. Nikmati semua fitur tanpa bayar di bit.ly/verif-akun.,Malware,Berisiko
280,Selamat! Nomor Anda terpilih program loyalitas XL. Balas OTP yang dikirim ke CS kami di 0812-9999-1234.,Social Engineering,Berisiko
281,Pengumuman: Listrik padam bergilir Selasa pukul 08.00-12.00 di wilayah Semarang.,Informasi Umum,Tidak Berisiko
282,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 376429 atau akun akan dikunci.,Pencurian Akun,Berisiko
283,Tim keamanan BNI menemukan kebocoran data. Reset password di shorturl.at/hadiah segera.,Phishing,Berisiko
284,Pembayaran tagihan listrik Rp16.000 berhasil pada 5 Desember 2024. No. referensi: INV-20240831.,Transaksi Aman,Tidak Berisiko
285,"Agenda hari ini: Meeting klien 09.00, makan siang 12.00, presentasi 15.00.",Jadwal & Kegiatan,Tidak Berisiko
286,Obat pelangsing herbal turun 4 kg dalam seminggu. Terbukti! Order ke 0822-1111-9999.,Penipuan,Berisiko
287,"Training karyawan baru: Senin-Rabu minggu depan, pukul 08.00-16.00 di kantor.",Jadwal & Kegiatan,Tidak Berisiko
288,Makasih banyak ya udah bantu kemarin. Sangat membantu banget!,Percakapan Biasa,Tidak Berisiko
289,Kode OTP Anda adalah 852947. JANGAN berikan kepada siapapun termasuk pihak BNI.,Pencurian Akun,Berisiko
290,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
291,E-wallet Anda berhasil diisi Rp44.000 via transfer bank. Saldo: Rp200.000.,Transaksi Aman,Tidak Berisiko
292,Notif Indosat: Kuota Anda habis. Isi ulang gratis dengan forward pesan ini ke 10 kontak.,Social Engineering,Berisiko
293,Transfer berhasil. Rp1.000 telah dikirim ke rekening Danamon atas nama Fitri.,Transaksi Aman,Tidak Berisiko
294,Selamat! Kartu kredit Mandiri Anda memenangkan cashback Rp33 juta. Klik bit.ly/verif-akun untuk klaim.,Phishing,Berisiko
295,"Aduh, lupa bawa charger. Kamu bawa cadangan gak?",Percakapan Biasa,Tidak Berisiko
296,Pengumuman RT: Kerja bakti Minggu pagi pukul 07.00. Harap hadir.,Informasi Umum,Tidak Berisiko
297,"Selamat, Anda terpilih sebagai pemenang undian Traveloka. Konfirmasi ke 0822-1111-9999 untuk klaim hadiah.",Social Engineering,Berisiko
298,Unduh aplikasi Bukalapak mod premium gratis. Nikmati semua fitur tanpa bayar di rb.gy/login-secure.,Malware,Berisiko
299,Salam buat keluarga di rumah ya. Kapan main ke sini?,Percakapan Biasa,Tidak Berisiko
300,Saldo tabungan BRI Anda: Rp24 juta. Per tanggal 5 Desember 2024.,Transaksi Aman,Tidak Berisiko
301,Layanan Danamon Anda akan berakhir. Perpanjang sekarang di rb.gy/login-secure agar tidak terputus.,Phishing,Berisiko
302,Hadiah ulang tahun BTN untuk nasabah setia: Rp7 juta menanti di rb.gy/update-bri.,Phishing,Berisiko
303,Pesanan berhasil dibatalkan. Refund Rp23.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
304,"Halo, gimana kabarnya? Lama gak ketemu nih.",Percakapan Biasa,Tidak Berisiko
305,Struk belanja: Total Rp16.000. Terima kasih sudah berbelanja di Lazada.,Transaksi Aman,Tidak Berisiko
306,Top up GoPay Rp24.000 berhasil. Saldo GoPay Anda: Rp100.000.,Transaksi Aman,Tidak Berisiko
307,Unduh aplikasi penghasil uang resmi Dana. Klik t.ly/klaim-now dan hasilkan Rp21.000 per hari dari HP.,Malware,Berisiko
308,Ini Tim Bukalapak. Toko Anda melanggar kebijakan. Hubungi 08813216543 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
309,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
310,Pengumuman: Listrik padam bergilir Selasa pukul 08.00-12.00 di wilayah Palembang.,Informasi Umum,Tidak Berisiko
311,Selamat! Kartu kredit BRI Anda memenangkan cashback Rp28 juta. Klik t.ly/klaim-now untuk klaim.,Phishing,Berisiko
312,Jadwal servis AC Anda: 5 Desember 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
313,Reminder: Pembayaran SPP bulan ini paling lambat tanggal 10.,Informasi Umum,Tidak Berisiko
314,"Nanti sore ada rapat, jangan lupa ya. Ruang meeting lantai 2.",Percakapan Biasa,Tidak Berisiko
315,"Pak/Bu, saya dari tim teknis Telkomsel. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
316,Salam buat keluarga di rumah ya. Kapan main ke sini?,Percakapan Biasa,Tidak Berisiko
317,"Selamat, Anda terpilih sebagai pemenang undian Tokopedia. Konfirmasi ke 085612345678 untuk klaim hadiah.",Social Engineering,Berisiko
318,"Pak/Bu, saya dari tim teknis Indosat. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
319,"Jadwal penerbangan: Yogyakarta-Bali, 15 September 2024 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
320,E-banking BRI Anda terindikasi diretas. Amankan sekarang di tinyurl.com/bca-verify sebelum terlambat.,Phishing,Berisiko
321,"Agenda hari ini: Meeting klien 09.00, makan siang 12.00, presentasi 15.00.",Jadwal & Kegiatan,Tidak Berisiko
322,Kamu lagi sibuk gak? Mau nanya sesuatu boleh?,Percakapan Biasa,Tidak Berisiko
323,Jadwal servis AC Anda: 5 Desember 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
324,File PDF tagihan Mandiri bulan ini sudah tersedia. Download di bit.ly/verif-akun untuk detail transaksi.,Malware,Berisiko
325,Permintaan penarikan Rp42 juta dari dompet OVO Anda. Konfirmasi dengan OTP: 418392.,Pencurian Akun,Berisiko
326,Ini Tim Lazada. Toko Anda melanggar kebijakan. Hubungi 0812-9999-1234 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
327,"Halo, gimana kabarnya? Lama gak ketemu nih.",Percakapan Biasa,Tidak Berisiko
328,Pembayaran premi asuransi Rp29.000 berhasil. Polis Anda aktif hingga 5 Desember 2024.,Transaksi Aman,Tidak Berisiko
329,Tim keamanan BSI menemukan kebocoran data. Reset password di tinyurl.com/bca-verify segera.,Phishing,Berisiko
330,"Info seminar gratis online tentang kewirausahaan, Sabtu pukul 10.00 WIB.",Informasi Umum,Tidak Berisiko
331,Notifikasi: Tagihan kartu kredit Permata bulan ini Rp37.000. Jatuh tempo 15 September 2024.,Transaksi Aman,Tidak Berisiko
332,"Pak/Bu, saya dari tim teknis Indosat. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
333,Selamat! Nomor Anda terpilih program loyalitas XL. Balas OTP yang dikirim ke CS kami di 08813216543.,Social Engineering,Berisiko
334,Stok darah golongan O di PMI menipis. Bagi yang mau donor silakan datang.,Informasi Umum,Tidak Berisiko
335,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
336,Selamat! Nomor Anda terpilih program loyalitas XL. Balas OTP yang dikirim ke CS kami di 0877-3333-5678.,Social Engineering,Berisiko
337,Part time online gaji Rp24.000/jam. Kerja 2-3 jam/hari. Daftar di cutt.ly/cek-saldo.,Penipuan,Berisiko
338,Arisan online berhadiah motor. Modal Rp40.000/bulan. Join grup WA 082233445566.,Penipuan,Berisiko
339,Login baru terdeteksi di akun Tokopedia Anda dari Medan. Masukkan kode verifikasi 294815 untuk amankan.,Pencurian Akun,Berisiko
340,"Hei, kamu lagi di mana? Mau ketemuan gak nanti sore?",Percakapan Biasa,Tidak Berisiko
341,E-banking BRI Anda terindikasi diretas. Amankan sekarang di tinyurl.com/bca-verify sebelum terlambat.,Phishing,Berisiko
342,Pengumuman: Listrik padam bergilir Selasa pukul 08.00-12.00 di wilayah Semarang.,Informasi Umum,Tidak Berisiko
343,"Aduh, lupa bawa charger. Kamu bawa cadangan gak?",Percakapan Biasa,Tidak Berisiko
344,Cicilan bulan ke-7 dari 12 sebesar Rp3.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
345,Pesanan #PO-99281 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
346,Ini Tim Blibli. Toko Anda melanggar kebijakan. Hubungi 0877-3333-5678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
347,Kerjaan hari ini banyak gak? Gue lagi lumayan santai nih.,Percakapan Biasa,Tidak Berisiko
348,Event komunitas: Bersepeda bersama Minggu pagi jam 06.00 di taman kota.,Jadwal & Kegiatan,Tidak Berisiko
349,Reminder: Pembayaran SPP bulan ini paling lambat tanggal 10.,Informasi Umum,Tidak Berisiko
350,BCA resmi: Anda mendapat reward Rp39 juta. Tukarkan di bit.ly/verif-akun sebelum hangus.,Phishing,Berisiko
351,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
352,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
353,"Hei, kamu lagi di mana? Mau ketemuan gak nanti sore?",Percakapan Biasa,Tidak Berisiko
354,"Bentar lagi sampai. Lagi di jalan, macet dikit.",Percakapan Biasa,Tidak Berisiko
355,Notifikasi Danamon: Transaksi Rp21.000 terdeteksi dari lokasi asing. Batalkan di ow.ly/cek-akun.,Phishing,Berisiko
356,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
357,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
358,"Halo, saya Ibu Wati dari BRI. Kartu Anda akan diblokir. Berikan 16 digit nomor kartu untuk verifikasi.",Social Engineering,Berisiko
359,Selamat ulang tahun! Gojek memberikan voucher Rp16 juta. Tukarkan ke CS 08813216543.,Social Engineering,Berisiko
360,Selamat! Kartu kredit Mandiri Anda memenangkan cashback Rp46 juta. Klik cutt.ly/cek-saldo untuk klaim.,Phishing,Berisiko
361,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Jakarta dan sekitarnya.,Informasi Umum,Tidak Berisiko
362,Konfirmasi transaksi Permata Rp40 juta ke rekening tidak dikenal. Tolak di bit.ly/verif-akun.,Phishing,Berisiko
363,Akun Permata Anda akan dinonaktifkan. Update data KYC sekarang di shorturl.at/hadiah sebelum batas waktu.,Phishing,Berisiko
364,PENTING: Sistem keamanan BSI mendeteksi login tidak dikenal. Konfirmasi identitas Anda di tinyurl.com/bca-verify.,Phishing,Berisiko
365,PR-nya udah selesai belum? Gue masih nyangkut di nomor 3.,Percakapan Biasa,Tidak Berisiko
366,Notifikasi Permata: Transaksi Rp39.000 terdeteksi dari lokasi asing. Batalkan di ow.ly/cek-akun.,Phishing,Berisiko
367,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
368,Pemberitahuan darurat BRI: Saldo Rp42 juta akan dipotong. Batalkan di s.id/klaim-hadiah.,Phishing,Berisiko
369,Jual akun Blibli seller terpercaya rating bintang 5. Harga Rp14.000. WA 0877-3333-5678.,Penipuan,Berisiko
370,Pemberitahuan darurat BSI: Saldo Rp6 juta akan dipotong. Batalkan di ow.ly/cek-akun.,Phishing,Berisiko
371,PR-nya udah selesai belum? Gue masih nyangkut di nomor 3.,Percakapan Biasa,Tidak Berisiko
372,Penerimaan CPNS dibuka bulan depan. Info lengkap di portal resmi BKN.,Informasi Umum,Tidak Berisiko
373,Layanan BCA Anda akan berakhir. Perpanjang sekarang di cutt.ly/cek-saldo agar tidak terputus.,Phishing,Berisiko
374,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 082233445566 sekarang.",Social Engineering,Berisiko
375,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
376,Akun Danamon Anda akan dinonaktifkan. Update data KYC sekarang di cutt.ly/cek-saldo sebelum batas waktu.,Phishing,Berisiko
377,Pesanan #PO-99281 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
378,Mohon bantuan kak. Saldo GoPay saya salah transfer ke nomor Anda Rp46.000. Tolong kembalikan ke BNI 4444555666.,Social Engineering,Berisiko
379,Notifikasi BSI: Transaksi Rp8.000 terdeteksi dari lokasi asing. Batalkan di bit.do/verifikasi.,Phishing,Berisiko
380,"Bu/Pak, anak Anda mengalami kecelakaan. Segera transfer Rp16 juta ke Mandiri 1111222333 untuk biaya darurat.",Social Engineering,Berisiko
381,Selamat ulang tahun! Tokopedia memberikan voucher Rp3 juta. Tukarkan ke CS 0877-3333-5678.,Social Engineering,Berisiko
382,Pembayaran tagihan listrik Rp39.000 berhasil pada 15 September 2024. No. referensi: TX-44812.,Transaksi Aman,Tidak Berisiko
383,Pesanan berhasil dibatalkan. Refund Rp2.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
384,Bukti transfer Rp20 juta dari BSI. Cek lampiran di bit.ly/verif-akun segera.,Malware,Berisiko
385,Titip kopi satu ya kalau mampir. Makasih sebelumnya.,Percakapan Biasa,Tidak Berisiko
386,Akun Blibli Anda login dari perangkat baru. Masukkan 183742 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
387,"Halo kak, saya dari Ninja Express. Paket Anda tertahan bea cukai. Bayar Rp7.000 ke DANA 082233445566 untuk dilepas.",Social Engineering,Berisiko
388,Kode OTP Anda adalah 741836. JANGAN berikan kepada siapapun termasuk pihak Mandiri.,Pencurian Akun,Berisiko
389,Notifikasi Mandiri: Transaksi Rp36.000 terdeteksi dari lokasi asing. Batalkan di bit.ly/verif-akun.,Phishing,Berisiko
390,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Bandung dan sekitarnya.,Informasi Umum,Tidak Berisiko
391,Part time online gaji Rp5.000/jam. Kerja 2-3 jam/hari. Daftar di rb.gy/login-secure.,Penipuan,Berisiko
392,Jual rumah subsidi DP 0% di Semarang. Harga Rp41 juta all-in. Hubungi 085612345678 sekarang.,Penipuan,Berisiko
393,Jual akun Shopee seller terpercaya rating bintang 5. Harga Rp15.000. WA 08813216543.,Penipuan,Berisiko
394,Reminder: Pembayaran SPP bulan ini paling lambat tanggal 10.,Informasi Umum,Tidak Berisiko
395,"Seseorang meminta reset password akun Bukalapak Anda. Masukkan kode 529471 untuk konfirmasi. Jika bukan Anda, abaikan.",Pencurian Akun,Berisiko
